"index";"Nom de l'opérateur";"Millésime des données";"Code de l'IRIS - Code de la zone";"Code de l'IRIS - Libellé de la zone";"Énergie concernée";"Code du grand secteur";"Consommation (en MWh)";"Nombre de points de livraison"
"ID";"OPERATEUR";"ANNEE";"IRIS_CODE";"IRIS_LIBELLE";"FILIERE";"CODE_GRAND_SECTEUR";"CONSO";"PDL"
"7501C";"Paris et communes limitrophes";"2020";"751020503";"Gaillon 3";"C";"T";3768.61;7
"7501C";"Paris et communes limitrophes";"2020";"751020503";"Gaillon 3";"C";"X";234.19;1
"7501C";"Paris et communes limitrophes";"2020";"751020601";"Vivienne 1";"C";"R";1635.11;6
"7501C";"Paris et communes limitrophes";"2020";"751020601";"Vivienne 1";"C";"T";3210.45;14
"7501C";"Paris et communes limitrophes";"2020";"751020601";"Vivienne 1";"C";"X";3315.2;15
"7501C";"Paris et communes limitrophes";"2020";"751020602";"Vivienne 2";"C";"R";2439.51;9
"7501C";"Paris et communes limitrophes";"2020";"751020602";"Vivienne 2";"C";"T";7382.92;22
"7501C";"Paris et communes limitrophes";"2020";"751020602";"Vivienne 2";"C";"X";1086.65;8
"7501C";"Paris et communes limitrophes";"2020";"751020701";"Mail 1";"C";"R";282.29;1
"7501C";"Paris et communes limitrophes";"2020";"751020701";"Mail 1";"C";"T";816.88;4
"7501C";"Paris et communes limitrophes";"2020";"751020701";"Mail 1";"C";"X";843.21;2
"7501C";"Paris et communes limitrophes";"2020";"751020702";"Mail 2";"C";"R";1398.61;4
"7501C";"Paris et communes limitrophes";"2020";"751020702";"Mail 2";"C";"T";1392.53;9
"7501C";"Paris et communes limitrophes";"2020";"751020703";"Mail 3";"C";"R";478.84;4
"7501C";"Paris et communes limitrophes";"2020";"751020703";"Mail 3";"C";"T";3749.38;13
"7501C";"Paris et communes limitrophes";"2020";"751020703";"Mail 3";"C";"X";1707.87;7
"7501C";"Paris et communes limitrophes";"2020";"751020704";"Mail 4";"C";"R";441;1
"7501C";"Paris et communes limitrophes";"2020";"751020704";"Mail 4";"C";"T";227.18;3
"7501C";"Paris et communes limitrophes";"2020";"751020801";"Bonne Nouvelle 1";"C";"R";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751020801";"Bonne Nouvelle 1";"C";"T";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751020803";"Bonne Nouvelle 3";"C";"R";412.63;2
"7501C";"Paris et communes limitrophes";"2020";"751020804";"Bonne Nouvelle 4";"C";"R";643.33;3
"7501C";"Paris et communes limitrophes";"2020";"751020804";"Bonne Nouvelle 4";"C";"T";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751020804";"Bonne Nouvelle 4";"C";"X";1580.14;3
"7501C";"Paris et communes limitrophes";"2020";"751030903";"Arts et Métiers 3";"C";"R";200.74;1
"7501C";"Paris et communes limitrophes";"2020";"751030903";"Arts et Métiers 3";"C";"T";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751030903";"Arts et Métiers 3";"C";"X";2420.85;3
"7501C";"Paris et communes limitrophes";"2020";"751030904";"Arts et Métiers 4";"C";"R";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751030904";"Arts et Métiers 4";"C";"T";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751030905";"Arts et Métiers 5";"C";"R";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751030905";"Arts et Métiers 5";"C";"T";338.04;4
"7501C";"Paris et communes limitrophes";"2020";"751030905";"Arts et Métiers 5";"C";"X";4175.34;4
"7501C";"Paris et communes limitrophes";"2020";"751031003";"Enfants Rouges 3";"C";"R";406;1
"7501C";"Paris et communes limitrophes";"2020";"751031004";"Enfants Rouges 4";"C";"X";375;1
"7501C";"Paris et communes limitrophes";"2020";"751031103";"Les Archives 3";"C";"R";1726.48;8
"7501C";"Paris et communes limitrophes";"2020";"751031103";"Les Archives 3";"C";"T";483.1;3
"7501C";"Paris et communes limitrophes";"2020";"751031103";"Les Archives 3";"C";"X";3832.6;12
"7501C";"Paris et communes limitrophes";"2020";"751031104";"Les Archives 4";"C";"R";733.15;4
"7501C";"Paris et communes limitrophes";"2020";"751031104";"Les Archives 4";"C";"T";595.67;3
"7501C";"Paris et communes limitrophes";"2020";"751031104";"Les Archives 4";"C";"X";1867.13;6
"7501C";"Paris et communes limitrophes";"2020";"751031201";"Sainte-Avoye 1";"C";"R";2391.34;6
"7501C";"Paris et communes limitrophes";"2020";"751031201";"Sainte-Avoye 1";"C";"T";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751031201";"Sainte-Avoye 1";"C";"X";2649.89;5
"7501C";"Paris et communes limitrophes";"2020";"751031202";"Sainte-Avoye 2";"C";"X";930.9;3
"7501C";"Paris et communes limitrophes";"2020";"751031203";"Sainte-Avoye 3";"C";"R";3720.65;4
"7501C";"Paris et communes limitrophes";"2020";"751031203";"Sainte-Avoye 3";"C";"T";340.14;2
"7501C";"Paris et communes limitrophes";"2020";"751031203";"Sainte-Avoye 3";"C";"X";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751031204";"Sainte-Avoye 4";"C";"X";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751041301";"Saint-Merri 1";"C";"R";225.83;1
"7501C";"Paris et communes limitrophes";"2020";"751041301";"Saint-Merri 1";"C";"T";1012.04;1
"7501C";"Paris et communes limitrophes";"2020";"751041301";"Saint-Merri 1";"C";"X";507;1
"7501C";"Paris et communes limitrophes";"2020";"751041302";"Saint-Merri 2";"C";"R";1430.54;8
"7501C";"Paris et communes limitrophes";"2020";"751041302";"Saint-Merri 2";"C";"T";406.35;3
"7501C";"Paris et communes limitrophes";"2020";"751041302";"Saint-Merri 2";"C";"X";6195.85;8
"7501C";"Paris et communes limitrophes";"2020";"751041303";"Saint-Merri 3";"C";"R";522.05;2
"7501C";"Paris et communes limitrophes";"2020";"751041303";"Saint-Merri 3";"C";"T";298.32;2
"7501C";"Paris et communes limitrophes";"2020";"751041303";"Saint-Merri 3";"C";"X";1699.89;3
"7501C";"Paris et communes limitrophes";"2020";"751041304";"Saint-Merri 4";"C";"R";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751041304";"Saint-Merri 4";"C";"X";9311.22;7
"7501C";"Paris et communes limitrophes";"2020";"751041305";"Saint-Merri 5";"C";"T";1203.72;1
"7501C";"Paris et communes limitrophes";"2020";"751041401";"Saint-Gervais 1";"C";"R";5034.67;19
"7501C";"Paris et communes limitrophes";"2020";"751041401";"Saint-Gervais 1";"C";"T";1145.72;4
"7501C";"Paris et communes limitrophes";"2020";"751041401";"Saint-Gervais 1";"C";"X";8525.31;22
"7501C";"Paris et communes limitrophes";"2020";"751041402";"Saint-Gervais 2";"C";"R";1429.51;8
"7501C";"Paris et communes limitrophes";"2020";"751041402";"Saint-Gervais 2";"C";"T";519.73;5
"7501C";"Paris et communes limitrophes";"2020";"751041402";"Saint-Gervais 2";"C";"X";2516.96;5
"7501C";"Paris et communes limitrophes";"2020";"751041403";"Saint-Gervais 3";"C";"X";1268.52;4
"7501C";"Paris et communes limitrophes";"2020";"751041404";"Saint-Gervais 4";"C";"X";304.59;1
"7501C";"Paris et communes limitrophes";"2020";"751041501";"Arsenal 1";"C";"R";3079.71;10
"7501C";"Paris et communes limitrophes";"2020";"751041501";"Arsenal 1";"C";"T";3527.96;6
"7501C";"Paris et communes limitrophes";"2020";"751041501";"Arsenal 1";"C";"X";4512.6;13
"7501C";"Paris et communes limitrophes";"2020";"751041502";"Arsenal 2";"C";"R";3405.6;7
"7501C";"Paris et communes limitrophes";"2020";"751041502";"Arsenal 2";"C";"X";1489.66;4
"7501C";"Paris et communes limitrophes";"2020";"751041503";"Arsenal 3";"C";"R";586.18;3
"7501C";"Paris et communes limitrophes";"2020";"751041503";"Arsenal 3";"C";"T";705.44;3
"7501C";"Paris et communes limitrophes";"2020";"751041503";"Arsenal 3";"C";"X";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751041504";"Arsenal 4";"C";"X";415;1
"7501C";"Paris et communes limitrophes";"2020";"751041602";"Notre-Dame 2";"C";"R";831.52;3
"7501C";"Paris et communes limitrophes";"2020";"751041602";"Notre-Dame 2";"C";"T";201;1
"7501C";"Paris et communes limitrophes";"2020";"751041602";"Notre-Dame 2";"C";"X";1109.31;3
"7501C";"Paris et communes limitrophes";"2020";"751041603";"Notre-Dame 3";"C";"X";9279.87;4
"7501C";"Paris et communes limitrophes";"2020";"751051701";"Saint-Victor 1";"C";"X";1394.04;2
"7501C";"Paris et communes limitrophes";"2020";"751051702";"Saint-Victor 2";"C";"R";560.95;3
"7501C";"Paris et communes limitrophes";"2020";"751051702";"Saint-Victor 2";"C";"X";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751051703";"Saint-Victor 3";"C";"R";376.45;3
"7501C";"Paris et communes limitrophes";"2020";"751051703";"Saint-Victor 3";"C";"X";1344.73;5
"7501C";"Paris et communes limitrophes";"2020";"751051704";"Saint-Victor 4";"C";"T";554;1
"7501C";"Paris et communes limitrophes";"2020";"751051704";"Saint-Victor 4";"C";"X";806;1
"7501C";"Paris et communes limitrophes";"2020";"751051706";"Saint-Victor 6";"C";"X";21267.56;4
"7501C";"Paris et communes limitrophes";"2020";"751051801";"Jardin des Plantes 1";"C";"R";2550.36;7
"7501C";"Paris et communes limitrophes";"2020";"751051801";"Jardin des Plantes 1";"C";"T";280;1
"7501C";"Paris et communes limitrophes";"2020";"751051801";"Jardin des Plantes 1";"C";"X";872.51;3
"7501C";"Paris et communes limitrophes";"2020";"751051802";"Jardin des Plantes 2";"C";"R";431.44;2
"7501C";"Paris et communes limitrophes";"2020";"751051802";"Jardin des Plantes 2";"C";"X";4284.99;5
"7501C";"Paris et communes limitrophes";"2020";"751051803";"Jardin des Plantes 3";"C";"X";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751051804";"Jardin des Plantes 4";"C";"R";2511.46;2
"7501C";"Paris et communes limitrophes";"2020";"751051804";"Jardin des Plantes 4";"C";"X";4821;5
"7501C";"Paris et communes limitrophes";"2020";"751051805";"Jardin des Plantes 5";"C";"R";2712.16;6
"7501C";"Paris et communes limitrophes";"2020";"751051805";"Jardin des Plantes 5";"C";"T";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751051805";"Jardin des Plantes 5";"C";"X";9306.46;9
"7501C";"Paris et communes limitrophes";"2020";"751051806";"Jardin des Plantes 6";"C";"R";2125.54;6
"7501C";"Paris et communes limitrophes";"2020";"751051806";"Jardin des Plantes 6";"C";"X";749.27;4
"7501C";"Paris et communes limitrophes";"2020";"751051807";"Jardin des Plantes 7";"C";"R";2678.42;7
"7501C";"Paris et communes limitrophes";"2020";"751051807";"Jardin des Plantes 7";"C";"T";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751051807";"Jardin des Plantes 7";"C";"X";3480.51;7
"7501C";"Paris et communes limitrophes";"2020";"751051808";"Jardin des Plantes 8";"C";"R";1393.3;6
"7501C";"Paris et communes limitrophes";"2020";"751051808";"Jardin des Plantes 8";"C";"X";1684.78;4
"7501C";"Paris et communes limitrophes";"2020";"751051809";"Jardin des Plantes";"C";"X";9361.14;11
"7501C";"Paris et communes limitrophes";"2020";"751051901";"Val de Grâce 1";"C";"R";1658.01;3
"7501C";"Paris et communes limitrophes";"2020";"751051901";"Val de Grâce 1";"C";"X";1316.71;4
"7501C";"Paris et communes limitrophes";"2020";"751051902";"Val de Grâce 2";"C";"R";2892.56;6
"7501C";"Paris et communes limitrophes";"2020";"751051902";"Val de Grâce 2";"C";"X";9612.33;2
"7501C";"Paris et communes limitrophes";"2020";"751051903";"Val de Grâce 3";"C";"R";1295.05;6
"7501C";"Paris et communes limitrophes";"2020";"751051903";"Val de Grâce 3";"C";"X";3803.74;6
"7501C";"Paris et communes limitrophes";"2020";"751051904";"Val de Grâce 4";"C";"R";3118.66;11
"7501C";"Paris et communes limitrophes";"2020";"751051904";"Val de Grâce 4";"C";"X";2099.79;3
"7501C";"Paris et communes limitrophes";"2020";"751051905";"Val de Grâce 5";"C";"R";1978.78;4
"7501C";"Paris et communes limitrophes";"2020";"751051905";"Val de Grâce 5";"C";"T";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751051905";"Val de Grâce 5";"C";"X";1497.84;3
"7501C";"Paris et communes limitrophes";"2020";"751051906";"Val de Grâce 6";"C";"R";3718.6;16
"7501C";"Paris et communes limitrophes";"2020";"751051906";"Val de Grâce 6";"C";"T";248.13;3
"7501C";"Paris et communes limitrophes";"2020";"751051906";"Val de Grâce 6";"C";"X";9223.45;17
"7501C";"Paris et communes limitrophes";"2020";"751051907";"Val de Grâce 7";"C";"R";2890.29;15
"7501C";"Paris et communes limitrophes";"2020";"751051907";"Val de Grâce 7";"C";"T";231.61;2
"7501C";"Paris et communes limitrophes";"2020";"751051907";"Val de Grâce 7";"C";"X";10918.55;12
"7501C";"Paris et communes limitrophes";"2020";"751051908";"Val de Grâce 8";"C";"R";2633.97;15
"7501C";"Paris et communes limitrophes";"2020";"751051908";"Val de Grâce 8";"C";"X";2746.23;11
"7501C";"Paris et communes limitrophes";"2020";"751052001";"Sorbonne 1";"C";"R";2268.1;10
"7501C";"Paris et communes limitrophes";"2020";"751052001";"Sorbonne 1";"C";"T";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751052001";"Sorbonne 1";"C";"X";4676.61;7
"7501C";"Paris et communes limitrophes";"2020";"751052002";"Sorbonne 2";"C";"R";836;7
"7501C";"Paris et communes limitrophes";"2020";"751052002";"Sorbonne 2";"C";"T";438.59;7
"7501C";"Paris et communes limitrophes";"2020";"751052002";"Sorbonne 2";"C";"X";1901.54;5
"7501C";"Paris et communes limitrophes";"2020";"751052003";"Sorbonne 3";"C";"R";280.19;3
"7501C";"Paris et communes limitrophes";"2020";"751052003";"Sorbonne 3";"C";"T";339.89;4
"7501C";"Paris et communes limitrophes";"2020";"751052003";"Sorbonne 3";"C";"X";253;1
"7501C";"Paris et communes limitrophes";"2020";"751052004";"Sorbonne 4";"C";"R";335.1;4
"7501C";"Paris et communes limitrophes";"2020";"751052004";"Sorbonne 4";"C";"T";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751052004";"Sorbonne 4";"C";"X";1109.17;3
"7501C";"Paris et communes limitrophes";"2020";"751052005";"Sorbonne 5";"C";"X";11252.66;7
"7501C";"Paris et communes limitrophes";"2020";"751062101";"Monnaie 1";"C";"R";1065.71;6
"7501C";"Paris et communes limitrophes";"2020";"751062101";"Monnaie 1";"C";"T";1419.51;6
"7501C";"Paris et communes limitrophes";"2020";"751062101";"Monnaie 1";"C";"X";559;4
"7501C";"Paris et communes limitrophes";"2020";"751062102";"Monnaie 2";"C";"R";966.06;8
"7501C";"Paris et communes limitrophes";"2020";"751062102";"Monnaie 2";"C";"T";992.53;2
"7501C";"Paris et communes limitrophes";"2020";"751062102";"Monnaie 2";"C";"X";3019.26;4
"7501C";"Paris et communes limitrophes";"2020";"751062103";"Monnaie 3";"C";"R";655.13;3
"7501C";"Paris et communes limitrophes";"2020";"751062103";"Monnaie 3";"C";"T";394.5;2
"7501C";"Paris et communes limitrophes";"2020";"751062103";"Monnaie 3";"C";"X";494.87;2
"7501C";"Paris et communes limitrophes";"2020";"751062201";"Odéon 1";"C";"R";1670.14;5
"7501C";"Paris et communes limitrophes";"2020";"751062201";"Odéon 1";"C";"T";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751062201";"Odéon 1";"C";"X";3938.2;7
"7501C";"Paris et communes limitrophes";"2020";"751062202";"Odéon 2";"C";"R";1573.82;6
"7501C";"Paris et communes limitrophes";"2020";"751062202";"Odéon 2";"C";"T";412.63;3
"7501C";"Paris et communes limitrophes";"2020";"751062202";"Odéon 2";"C";"X";5976.68;12
"7501C";"Paris et communes limitrophes";"2020";"751062203";"Odéon 3";"C";"R";762.52;2
"7501C";"Paris et communes limitrophes";"2020";"751062203";"Odéon 3";"C";"T";854.23;5
"7501C";"Paris et communes limitrophes";"2020";"751062203";"Odéon 3";"C";"X";883.48;3
"7501C";"Paris et communes limitrophes";"2020";"751062204";"Odéon 4";"C";"R";934.12;8
"7501C";"Paris et communes limitrophes";"2020";"751062204";"Odéon 4";"C";"T";736.74;7
"7501C";"Paris et communes limitrophes";"2020";"751062204";"Odéon 4";"C";"X";6104.04;10
"7501C";"Paris et communes limitrophes";"2020";"751062205";"Jardin du Luxembourg";"C";"X";6627.43;6
"7501C";"Paris et communes limitrophes";"2020";"751062301";"Notre-Dame des Champs 1";"C";"R";1346.01;3
"7501C";"Paris et communes limitrophes";"2020";"751062301";"Notre-Dame des Champs 1";"C";"X";889.37;1
"7501C";"Paris et communes limitrophes";"2020";"751062302";"Notre-Dame des Champs 2";"C";"R";1079;2
"7501C";"Paris et communes limitrophes";"2020";"751062303";"Notre-Dame des Champs 3";"C";"R";202.13;1
"7501C";"Paris et communes limitrophes";"2020";"751062304";"Notre-Dame des Champs 4";"C";"R";1599.55;5
"7501C";"Paris et communes limitrophes";"2020";"751062304";"Notre-Dame des Champs 4";"C";"X";1560.58;4
"7501C";"Paris et communes limitrophes";"2020";"751062305";"Notre-Dame des Champs 5";"C";"R";576.42;1
"7501C";"Paris et communes limitrophes";"2020";"751062305";"Notre-Dame des Champs 5";"C";"T";897;3
"7501C";"Paris et communes limitrophes";"2020";"751062305";"Notre-Dame des Champs 5";"C";"X";5743.98;4
"7501C";"Paris et communes limitrophes";"2020";"751062306";"Notre-Dame des Champs 6";"C";"R";458.04;2
"7501C";"Paris et communes limitrophes";"2020";"751062306";"Notre-Dame des Champs 6";"C";"T";625.77;2
"7501C";"Paris et communes limitrophes";"2020";"751062307";"Notre-Dame des Champs 7";"C";"T";1313.94;4
"7501C";"Paris et communes limitrophes";"2020";"751062307";"Notre-Dame des Champs 7";"C";"X";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751062308";"Notre-Dame des Champs 8";"C";"R";2797.76;2
"7501C";"Paris et communes limitrophes";"2020";"751062308";"Notre-Dame des Champs 8";"C";"X";1707;1
"7501C";"Paris et communes limitrophes";"2020";"751062309";"Notre-Dame des Champs 9";"C";"R";1383.3;4
"7501C";"Paris et communes limitrophes";"2020";"751062309";"Notre-Dame des Champs 9";"C";"T";2481.79;3
"7501C";"Paris et communes limitrophes";"2020";"751062309";"Notre-Dame des Champs 9";"C";"X";2182.9;3
"7501C";"Paris et communes limitrophes";"2020";"751062310";"Notre-Dame des Champs 10";"C";"R";1170.97;4
"7501C";"Paris et communes limitrophes";"2020";"751062310";"Notre-Dame des Champs 10";"C";"T";2708.52;3
"7501C";"Paris et communes limitrophes";"2020";"751062310";"Notre-Dame des Champs 10";"C";"X";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751062311";"Notre-Dame des Champs 11";"C";"R";269.04;2
"7501C";"Paris et communes limitrophes";"2020";"751062311";"Notre-Dame des Champs 11";"C";"T";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751062311";"Notre-Dame des Champs 11";"C";"X";2967.1;3
"7501C";"Paris et communes limitrophes";"2020";"751062401";"Saint-Germain des Prés 1";"C";"R";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2020";"751062401";"Saint-Germain des Prés 1";"C";"T";337.35;2
"7501C";"Paris et communes limitrophes";"2020";"751062402";"Saint-Germain des Prés 2";"C";"R";424.47;4
"7501C";"Paris et communes limitrophes";"2020";"751062402";"Saint-Germain des Prés 2";"C";"T";595.23;5
"7501C";"Paris et communes limitrophes";"2020";"751062402";"Saint-Germain des Prés 2";"C";"X";3217;3
"7501C";"Paris et communes limitrophes";"2020";"751072501";"Saint-Thomas d'Aquin 1";"C";"R";2645.81;4
"7501C";"Paris et communes limitrophes";"2020";"751072501";"Saint-Thomas d'Aquin 1";"C";"X";406.35;2
"7501C";"Paris et communes limitrophes";"2020";"751072502";"Saint-Thomas d'Aquin 2";"C";"R";3903.23;10
"7501C";"Paris et communes limitrophes";"2020";"751072502";"Saint-Thomas d'Aquin 2";"C";"T";2152.76;4
"7501C";"Paris et communes limitrophes";"2020";"751072502";"Saint-Thomas d'Aquin 2";"C";"X";239;1
"7501C";"Paris et communes limitrophes";"2020";"751072503";"Saint-Thomas d'Aquin 3";"C";"R";6443.9;17
"7501C";"Paris et communes limitrophes";"2020";"751072503";"Saint-Thomas d'Aquin 3";"C";"T";2212.56;3
"7501C";"Paris et communes limitrophes";"2020";"751072503";"Saint-Thomas d'Aquin 3";"C";"X";4811.87;5
"7501C";"Paris et communes limitrophes";"2020";"751072504";"Saint-Thomas d'Aquin 4";"C";"R";4287.84;14
"7501C";"Paris et communes limitrophes";"2020";"751072504";"Saint-Thomas d'Aquin 4";"C";"T";349.2;3
"7501C";"Paris et communes limitrophes";"2020";"751072504";"Saint-Thomas d'Aquin 4";"C";"X";2246.91;7
"7501C";"Paris et communes limitrophes";"2020";"751072505";"Saint-Thomas d'Aquin 5";"C";"R";3026.54;16
"7501C";"Paris et communes limitrophes";"2020";"751072505";"Saint-Thomas d'Aquin 5";"C";"T";1647.77;7
"7501C";"Paris et communes limitrophes";"2020";"751072505";"Saint-Thomas d'Aquin 5";"C";"X";925.62;3
"7501C";"Paris et communes limitrophes";"2020";"751072506";"Saint-Thomas d'Aquin 6";"C";"R";1686.76;9
"7501C";"Paris et communes limitrophes";"2020";"751072506";"Saint-Thomas d'Aquin 6";"C";"T";2057.7;7
"7501C";"Paris et communes limitrophes";"2020";"751072506";"Saint-Thomas d'Aquin 6";"C";"X";2150.02;6
"7501C";"Paris et communes limitrophes";"2020";"751072507";"Saint-Thomas d'Aquin 7";"C";"T";2054.76;2
"7501C";"Paris et communes limitrophes";"2020";"751072508";"Saint-Thomas d'Aquin 8";"C";"T";2615.84;1
"7501C";"Paris et communes limitrophes";"2020";"751072508";"Saint-Thomas d'Aquin 8";"C";"X";3380.45;1
"7501C";"Paris et communes limitrophes";"2020";"751072601";"Invalides 1";"C";"R";5414.54;15
"7501C";"Paris et communes limitrophes";"2020";"751072601";"Invalides 1";"C";"T";1717.37;5
"7501C";"Paris et communes limitrophes";"2020";"751072601";"Invalides 1";"C";"X";9527.03;17
"7501C";"Paris et communes limitrophes";"2020";"751072602";"Invalides 2";"C";"R";5365.41;22
"7501C";"Paris et communes limitrophes";"2020";"751072602";"Invalides 2";"C";"T";3364.62;13
"7501C";"Paris et communes limitrophes";"2020";"751072602";"Invalides 2";"C";"X";4761.27;10
"7501C";"Paris et communes limitrophes";"2020";"751072603";"Invalides 3";"C";"R";1632.85;3
"7501C";"Paris et communes limitrophes";"2020";"751072603";"Invalides 3";"C";"T";267;2
"7501C";"Paris et communes limitrophes";"2020";"751072604";"Invalides 4";"C";"R";3312.06;16
"7501C";"Paris et communes limitrophes";"2020";"751072604";"Invalides 4";"C";"T";2869.67;9
"7501C";"Paris et communes limitrophes";"2020";"751072604";"Invalides 4";"C";"X";3563.12;7
"7501C";"Paris et communes limitrophes";"2020";"751072605";"Invalides 5";"C";"X";6797;6
"7501C";"Paris et communes limitrophes";"2020";"751072606";"Invalides 6";"C";"T";577.81;1
"7501C";"Paris et communes limitrophes";"2020";"751072606";"Invalides 6";"C";"X";11347.86;7
"7501C";"Paris et communes limitrophes";"2020";"751072701";"École Militaire 1";"C";"R";2014.66;8
"7501C";"Paris et communes limitrophes";"2020";"751072701";"École Militaire 1";"C";"X";4281.77;6
"7501C";"Paris et communes limitrophes";"2020";"751072702";"École Militaire 2";"C";"R";5427.55;4
"7501C";"Paris et communes limitrophes";"2020";"751072702";"École Militaire 2";"C";"T";742.78;3
"7501C";"Paris et communes limitrophes";"2020";"751072702";"École Militaire 2";"C";"X";3163.21;5
"7501C";"Paris et communes limitrophes";"2020";"751072703";"École Militaire 3";"C";"R";5867.77;22
