"Nom de l'opérateur";"Millésime des données";"Énergie concernée";"Code de l'IRIS - Code de la zone";"Code de l'IRIS - Libellé de la zone";"Code du grand secteur";"Consommation (en MWh)";"Nombre de points de livraison"
"OPERATEUR";"ANNEE";"FILIERE";"IRIS_CODE";"IRIS_LIBELLE";"CODE_GRAND_SECTEUR";"CONSO";"PDL"
"Les Chartreux";"2018";"C";"103871001";"Romain Rolland";"R";4048;1
"Les Chartreux";"2018";"C";"103871001";"Romain Rolland";"R";3278;1
"Les Chartreux";"2018";"C";"103871003";"Lombard";"R";"secret";"secret"
"Les Chartreux";"2018";"C";"103871003";"Lombard";"R";"secret";"secret"
"Les Chartreux";"2018";"C";"103871003";"Lombard";"R";"secret";"secret"
"Les Chartreux";"2018";"C";"103871003";"Lombard";"R";"secret";"secret"
"Les Chartreux";"2018";"C";"103871003";"Lombard";"R";"secret";"secret"
"Les Chartreux";"2018";"C";"103871003";"Lombard";"R";"secret";"secret"
"Les Chartreux";"2018";"C";"103871003";"Lombard";"R";"secret";"secret"
"Les Chartreux";"2018";"C";"103871003";"Lombard";"R";"secret";"secret"
"Les Chartreux";"2018";"C";"103871003";"Lombard";"T";"secret";"secret"
"Les Chartreux";"2018";"C";"103871003";"Lombard";"R";209;1
"Les Chartreux";"2018";"C";"103871003";"Lombard";"R";201;1
"Les Chartreux";"2018";"C";"103871003";"Lombard";"R";232;1
"Les Chartreux";"2018";"C";"103871003";"Lombard";"R";622;1
"Les Chartreux";"2018";"C";"103871003";"Lombard";"R";238;1
"Les Chartreux";"2018";"C";"103871003";"Lombard";"T";2476;1
"Les Chartreux";"2018";"C";"103871003";"Lombard";"T";1189;1
"Les Chartreux";"2018";"C";"103871003";"Lombard";"T";245;1
"Les Chartreux";"2018";"C";"103871003";"Lombard";"T";664;1
"Les Chartreux";"2018";"C";"103871004";"Haut Clos";"T";13190;1
"Les Chartreux";"2018";"C";"103871004";"Haut Clos";"T";561;1
"MCO CEF";"2018";"F";"110690702";"Montredon Pont Rouge";"T";4840;2
"MCO CEF";"2018";"C";"110690702";"Montredon Pont Rouge";"T";4607;2
"Zac Saint Jean et & Saint Pierre";"2018";"C";"112620501";"St-Jean la Source";"X";2389;6
"Zac Saint Jean et & Saint Pierre";"2018";"C";"112620502";"La Campagne";"X";2389;6
"Zac Saint Jean et & Saint Pierre";"2018";"C";"112620503";"Pompidor";"X";2389;6
"Zac Saint Jean et & Saint Pierre";"2018";"C";"112620504";"St-Salvayre";"X";2389;9
"La BAYANNE";"2018";"C";"130470113";"Trigance";"X";"secret";"secret"
"La BAYANNE";"2018";"C";"130470113";"Trigance";"X";434;1
"La BAYANNE";"2018";"C";"130470113";"Trigance";"X";683;1
"La BAYANNE";"2018";"C";"130470113";"Trigance";"X";278;1
"La BAYANNE";"2018";"C";"130470113";"Trigance";"X";485;1
"La BAYANNE";"2018";"C";"130470113";"Trigance";"X";416;1
"La BAYANNE";"2018";"C";"130470113";"Trigance";"X";348;1
"La BAYANNE";"2018";"C";"130470113";"Trigance";"X";356;1
"La BAYANNE";"2018";"C";"130470113";"Trigance";"X";689;1
"La BAYANNE";"2018";"C";"130470113";"Trigance";"X";492;1
"La BAYANNE";"2018";"C";"130470113";"Trigance";"X";210;1
"Zac Canto Perdrix";"2018";"C";"130560114";"Saint-Macaire Plan Fossan";"X";3784.8;6
"Zac Canto Perdrix";"2018";"C";"130560115";"Figuerolles Touret de Vallier";"X";3784.8;2
"Zac Canto Perdrix";"2018";"C";"130560116";"La Colline";"X";3784.8;3
"Zac Canto Perdrix";"2018";"C";"130560117";"Canto-Perdrix";"X";3784.8;4
"Zac Canto Perdrix";"2018";"C";"130560119";"Notre Dame Paradis";"X";3784.8;4
"Centre urbain - Zac des Pins";"2018";"C";"131170102";"Les Pommiers-Bosquet";"X";3687.3;5
"Centre urbain - Zac des Pins";"2018";"C";"131170105";"La Plaine";"X";3687.3;5
"Centre urbain - Zac des Pins";"2018";"C";"131170106";"Les Plantiers";"X";3687.3;4
"Centre urbain - Zac des Pins";"2018";"C";"131170107";"Hermès";"X";3687.3;4
"LUMINY";"2018";"C";"132090602";"Domaine de Luminy";"X";6168;22
"RCU de Val Es Dunes";"2018";"C";"140200000";"Argences (commune non irisée)";"T";"secret";"secret"
"RCU de Val Es Dunes";"2018";"C";"140200000";"Argences (commune non irisée)";"T";"secret";"secret"
"RCU de Val Es Dunes";"2018";"C";"140200000";"Argences (commune non irisée)";"T";"secret";"secret"
"RCU de Val Es Dunes";"2018";"C";"140200000";"Argences (commune non irisée)";"T";278;1
"RCU de Val Es Dunes";"2018";"C";"140200000";"Argences (commune non irisée)";"T";1708;1
"RCU de Val Es Dunes";"2018";"C";"140200000";"Argences (commune non irisée)";"T";388;1
"RCU d'Aunay sur Odon";"2018";"C";"140270000";"Les Monts d'Aunay (commune non irisée)";"X";"secret";"secret"
"RCU d'Aunay sur Odon";"2018";"C";"140270000";"Les Monts d'Aunay (commune non irisée)";"X";"secret";"secret"
"RCU d'Aunay sur Odon";"2018";"C";"140270000";"Les Monts d'Aunay (commune non irisée)";"X";"secret";"secret"
"RCU d'Aunay sur Odon";"2018";"C";"140270000";"Les Monts d'Aunay (commune non irisée)";"X";"secret";"secret"
"RCU d'Aunay sur Odon";"2018";"C";"140270000";"Les Monts d'Aunay (commune non irisée)";"X";"secret";"secret"
"RCU d'Aunay sur Odon";"2018";"C";"140270000";"Les Monts d'Aunay (commune non irisée)";"X";"secret";"secret"
"RCU d'Aunay sur Odon";"2018";"C";"140270000";"Les Monts d'Aunay (commune non irisée)";"X";"secret";"secret"
"RCU d'Aunay sur Odon";"2018";"C";"140270000";"Les Monts d'Aunay (commune non irisée)";"X";"secret";"secret"
"RCU d'Aunay sur Odon";"2018";"C";"140270000";"Les Monts d'Aunay (commune non irisée)";"X";549;1
"RCU d'Aunay sur Odon";"2018";"C";"140270000";"Les Monts d'Aunay (commune non irisée)";"X";1023;1
"Réseau Bois Vallée des Près (Bayeux 2)";"2018";"C";"140470201";"Quartier Saint-Patrice et au Nord";"X";6266.035;25
"Réseau Bois Vallée des Près (Bayeux 2)";"2018";"C";"140470203";"Saint-Laurent-Saint-Jean";"X";250.6414;1
"Réseau de Bois 1";"2018";"C";"140470301";"Route de Vaux et Argouges";"X";5556.336538;25
"Réseau Bois Vallée des Près (Bayeux 2)";"2018";"C";"140470301";"Route de Vaux et Argouges";"X";2255.7726;9
"Réseau de Bois 2";"2018";"C";"140470302";"Route de Port";"X";222.2534615;1
"Quartier Nord";"2018";"C";"141181201";"Université";"X";6649.9245;6
"Quartier Nord";"2018";"C";"141181301";"Calvaire Saint-Pierre";"X";6649.9245;6
"Réseau de chaleur Caen Sud";"2018";"C";"141181703";"Claude Decaen";"X";1778.45;1
"Réseau de chaleur Caen Sud";"2018";"C";"141181801";"La Gueriniere Est";"X";9391.981;21
"Réseau de chaleur Caen Sud";"2018";"C";"141181802";"La Gueriniere Ouest";"X";9972.074;16
"Réseau de chaleur Caen Sud";"2018";"C";"141181901";"La Grace de Dieu Sud";"X";8986.057;19
"Réseau de chaleur Caen Sud";"2018";"C";"141181902";"La Grace de Dieu Est";"X";795.98;3
"Réseau de chaleur Caen Sud";"2018";"C";"141181903";"La Grace de Dieu Ouest";"X";6399.895;20
"Zac de Falaise";"2018";"C";"142580101";"Quartier Guibray";"X";6153.903161;22
"Zac de Falaise";"2018";"C";"142580103";"Collectifs";"X";8951.131871;32
"Zac de Falaise";"2018";"C";"142580104";"Quartier Périphérique";"X";1678.337226;6
"Zac de Falaise";"2018";"C";"142580105";"Zone Industrielle";"X";559.4457419;2
"Zup de Hauteville";"2018";"C";"143660202";"Lisieux Nord-Est";"X";6918.255974;7
"Zup de Hauteville";"2018";"C";"143660301";"Hauteville Jean de la Fontaine";"X";8894.900538;9
"Zup de Hauteville";"2018";"C";"143660302";"Hauteville Jean Moulin";"X";9883.222821;10
"Zup de Hauteville";"2018";"C";"143660303";"Hauteville Jules Verne";"X";8894.900538;9
"Zup de Hauteville";"2018";"C";"143660304";"Hauteville Saint-Éxupéry";"X";2964.966846;3
"Zup de Hauteville";"2018";"C";"143660701";"Centre Nord";"X";988.3222821;1
"RCU de Vire";"2018";"C";"147620201";"Le Val de Vire";"X";"secret";"secret"
"RCU de Vire";"2018";"C";"147620201";"Le Val de Vire";"X";"secret";"secret"
"RCU de Vire";"2018";"C";"147620201";"Le Val de Vire";"X";"secret";"secret"
"RCU de Vire";"2018";"C";"147620201";"Le Val de Vire";"X";"secret";"secret"
"RCU de Vire";"2018";"C";"147620201";"Le Val de Vire";"X";"secret";"secret"
"RCU de Vire";"2018";"C";"147620201";"Le Val de Vire";"X";1584;1
"RCU de Vire";"2018";"C";"147620201";"Le Val de Vire";"X";264;1
"RCU de Vire";"2018";"C";"147620201";"Le Val de Vire";"X";2485;1
"RCU de Vire";"2018";"C";"147620201";"Le Val de Vire";"X";721;1
"RCU de Vire";"2018";"C";"147620201";"Le Val de Vire";"X";900;1
"RCU de Vire";"2018";"C";"147620201";"Le Val de Vire";"X";209;1
"RCU de Vire";"2018";"C";"147620201";"Le Val de Vire";"X";589;1
"RCU de Vire";"2018";"C";"147620201";"Le Val de Vire";"X";245;1
"OPHLM DU CANTAL";"2018";"C";"15012XXXX";"Iris fictif de la commune Arpajon-sur-Cère";"R";884;1
"Réseau de chaleur bois du Volzac";"2018";"C";"151870102";"Sud";"T";576;1
"Réseau de chaleur bois du Volzac";"2018";"C";"151870102";"Sud";"T";1184;1
"Réseau de chaleur bois du Volzac";"2018";"C";"151870102";"Sud";"T";864;1
"Aytre";"2018";"C";"170280102";"Aytre Sud";"R";1518.857143;6
"Aytre";"2018";"C";"170280104";"Aytre Bourg";"R";253.1428571;1
"réseau de chaleur GEMOZAC";"2018";"C";"171720000";"Gémozac (commune non irisée)";"X";"secret";"secret"
"réseau de chaleur GEMOZAC";"2018";"C";"171720000";"Gémozac (commune non irisée)";"X";"secret";"secret"
"réseau de chaleur GEMOZAC";"2018";"C";"171720000";"Gémozac (commune non irisée)";"X";"secret";"secret"
"réseau de chaleur GEMOZAC";"2018";"C";"171720000";"Gémozac (commune non irisée)";"X";"secret";"secret"
"réseau de chaleur GEMOZAC";"2018";"C";"171720000";"Gémozac (commune non irisée)";"X";"secret";"secret"
"réseau de chaleur GEMOZAC";"2018";"C";"171720000";"Gémozac (commune non irisée)";"X";"secret";"secret"
"réseau de chaleur GEMOZAC";"2018";"C";"171720000";"Gémozac (commune non irisée)";"X";292.7;1
"réseau de chaleur GEMOZAC";"2018";"C";"171720000";"Gémozac (commune non irisée)";"X";214.53;1
"Jonzac";"2018";"C";"171970000";"Jonzac (commune non irisée)";"R";2874;81
"Jonzac";"2018";"C";"171970000";"Jonzac (commune non irisée)";"T";9962;286
"PONS";"2018";"C";"172830000";"Pons (commune non irisée)";"X";3068.1;13
"PONS";"2018";"C";"172830000";"Pons (commune non irisée)";"X";1314.9;5
"Pont neuf mireuil energie";"2018";"C";"173000301";"Port Neuf Est";"X";2632;8
"Pont neuf mireuil energie";"2018";"C";"173000301";"Port Neuf Est";"X";2632;7
"Pont neuf mireuil energie";"2018";"C";"173000302";"Port Neuf Ouest";"X";4211;12
"Pont neuf mireuil energie";"2018";"C";"173000302";"Port Neuf Ouest";"X";4211;12
"Pont neuf mireuil energie";"2018";"C";"173000401";"Chef de Baie";"X";"secret";"secret"
"Pont neuf mireuil energie";"2018";"C";"173000401";"Chef de Baie";"X";"secret";"secret"
"Pont neuf mireuil energie";"2018";"C";"173000501";"Mireuil Ouest";"X";877;3
"Pont neuf mireuil energie";"2018";"C";"173000501";"Mireuil Ouest";"X";877;2
"Pont neuf mireuil energie";"2018";"C";"173000502";"Mireuil Chateau d'Eau";"X";1228;4
"Pont neuf mireuil energie";"2018";"C";"173000502";"Mireuil Chateau d'Eau";"X";1228;3
"Pont neuf mireuil energie";"2018";"C";"173000503";"Mireuil Est";"X";2983;9
"Pont neuf mireuil energie";"2018";"C";"173000503";"Mireuil Est";"X";2983;8
"Pont neuf mireuil energie";"2018";"C";"173000504";"Mireuil le Parc";"X";1206;6
"Pont neuf mireuil energie";"2018";"C";"173000504";"Mireuil le Parc";"X";1206;6
"Pont neuf mireuil energie";"2018";"C";"173000505";"Mireuil Europe";"X";2457;7
"Pont neuf mireuil energie";"2018";"C";"173000505";"Mireuil Europe";"X";2457;7
"Pont neuf mireuil energie";"2018";"C";"173000601";"Rossignolette-Saint-Maurice";"X";351;1
"Pont neuf mireuil energie";"2018";"C";"173000601";"Rossignolette-Saint-Maurice";"X";351;1
"Jonzac";"2018";"C";"173390000";"Saint-Germain-de-Lusignan (commune non irisée)";"T";229;2
"Jonzac";"2018";"C";"173630000";"Saint-Martial-de-Vitaterne (commune non irisée)";"T";6096;1
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"R";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"R";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"R";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"R";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"R";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"R";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"T";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"T";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"T";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"T";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"R";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"R";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"T";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"T";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"R";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"T";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"T";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"T";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"T";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"T";"secret";"secret"
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"T";611;1
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"T";963;1
"EGLETONS";"2018";"C";"190730101";"Nord-Ouest";"T";411;1
"EGLETONS";"2018";"C";"190730102";"Sud-Est";"T";"secret";"secret"
"EGLETONS";"2018";"C";"190730102";"Sud-Est";"I";"secret";"secret"
"EGLETONS";"2018";"C";"190730102";"Sud-Est";"R";"secret";"secret"
"EGLETONS";"2018";"C";"190730102";"Sud-Est";"T";"secret";"secret"
"EGLETONS";"2018";"C";"190730102";"Sud-Est";"R";"secret";"secret"
"EGLETONS";"2018";"C";"190730102";"Sud-Est";"T";2178;1
"EGLETONS";"2018";"C";"190730102";"Sud-Est";"T";739;1
"EGLETONS";"2018";"C";"190730102";"Sud-Est";"T";2691;1
"EGLETONS";"2018";"C";"190730102";"Sud-Est";"T";337;1
"EGLETONS";"2018";"C";"190730102";"Sud-Est";"I";659;1
"EGLETONS";"2018";"C";"190730102";"Sud-Est";"I";5076;1
"EGLETONS";"2018";"C";"190730102";"Sud-Est";"I";272;1
"EGLETONS";"2018";"C";"190730102";"Sud-Est";"T";686;1
"EGLETONS";"2018";"C";"190730102";"Sud-Est";"T";1313;1
"SORNAC";"2018";"C";"192610000";"Sornac (commune non irisée)";"R";2766;6
"MAIRIE";"2018";"C";"210600000";"Belleneuve (commune non irisée)";"X";216;6
"Dijon énergies";"2018";"C";"212310102";"Cordeliers";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310102";"Cordeliers";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310102";"Cordeliers";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310102";"Cordeliers";"R";1010;2
"Dijon énergies";"2018";"C";"212310102";"Cordeliers";"T";2145;3
"Dijon énergies";"2018";"C";"212310103";"Saint-Michel";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310103";"Saint-Michel";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310103";"Saint-Michel";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310103";"Saint-Michel";"R";202;1
"Dijon énergies";"2018";"C";"212310103";"Saint-Michel";"T";429;1
"Dijon énergies";"2018";"C";"212310201";"Grangier";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310201";"Grangier";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310201";"Grangier";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310201";"Grangier";"R";404;1
"Dijon énergies";"2018";"C";"212310201";"Grangier";"T";858;1
"Dijon énergies";"2018";"C";"212310202";"Jean-Jacques Rousseau";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310202";"Jean-Jacques Rousseau";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310202";"Jean-Jacques Rousseau";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310202";"Jean-Jacques Rousseau";"R";606;1
"Dijon énergies";"2018";"C";"212310202";"Jean-Jacques Rousseau";"T";1287;2
"Dijon énergies";"2018";"C";"212310303";"République";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310303";"République";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310303";"République";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310303";"République";"R";202;1
"Dijon énergies";"2018";"C";"212310303";"République";"T";429;1
"Dijon énergies";"2018";"C";"212310304";"Clemenceau";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310304";"Clemenceau";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310304";"Clemenceau";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310304";"Clemenceau";"R";2625;4
"Dijon énergies";"2018";"C";"212310304";"Clemenceau";"T";5578;9
"Dijon énergies";"2018";"C";"212310305";"Davout";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310305";"Davout";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310305";"Davout";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310305";"Davout";"R";2019;3
"Dijon énergies";"2018";"C";"212310305";"Davout";"T";4290;7
"Dijon énergies";"2018";"C";"212310401";"Petit Cîteaux";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310401";"Petit Cîteaux";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310401";"Petit Cîteaux";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310401";"Petit Cîteaux";"R";404;1
"Dijon énergies";"2018";"C";"212310401";"Petit Cîteaux";"T";858;1
"Dijon énergies";"2018";"C";"212310402";"Saint-Pierre";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310402";"Saint-Pierre";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310402";"Saint-Pierre";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310402";"Saint-Pierre";"R";1413;2
"Dijon énergies";"2018";"C";"212310402";"Saint-Pierre";"T";3003;5
"Dijon énergies";"2018";"C";"212310404";"Voltaire";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310404";"Voltaire";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310404";"Voltaire";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310404";"Voltaire";"R";2221;4
"Dijon énergies";"2018";"C";"212310404";"Voltaire";"T";4720;7
"Dijon énergies";"2018";"C";"212310501";"Lyautey";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310501";"Lyautey";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310501";"Lyautey";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310501";"Lyautey";"R";1817;3
"Dijon énergies";"2018";"C";"212310501";"Lyautey";"T";3861;6
"Dijon énergies";"2018";"C";"212310502";"Parc des Sports";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310502";"Parc des Sports";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310502";"Parc des Sports";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310502";"Parc des Sports";"R";2221;4
"Dijon énergies";"2018";"C";"212310502";"Parc des Sports";"T";4720;7
"Dijon énergies";"2018";"C";"212310503";"Champmaillot";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310503";"Champmaillot";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310503";"Champmaillot";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310503";"Champmaillot";"R";404;1
"Dijon énergies";"2018";"C";"212310503";"Champmaillot";"T";858;1
"Dijon énergies";"2018";"C";"212310601";"Universités";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310601";"Universités";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310601";"Universités";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310601";"Universités";"R";3634;6
"Dijon énergies";"2018";"C";"212310601";"Universités";"T";7723;12
"Dijon énergies";"2018";"C";"212310701";"Lentilleres";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310701";"Lentilleres";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310701";"Lentilleres";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310701";"Lentilleres";"R";1211;2
"Dijon énergies";"2018";"C";"212310701";"Lentilleres";"T";2574;4
"Dijon énergies";"2018";"C";"212310702";"Petites Roches";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310702";"Petites Roches";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310702";"Petites Roches";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310702";"Petites Roches";"R";2019;3
"Dijon énergies";"2018";"C";"212310702";"Petites Roches";"T";4290;7
"Dijon énergies";"2018";"C";"212310703";"Mansart";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310703";"Mansart";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310703";"Mansart";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310703";"Mansart";"R";1211;2
"Dijon énergies";"2018";"C";"212310703";"Mansart";"T";2574;4
"Dijon énergies";"2018";"C";"212310704";"Abattoirs";"I";"secret";"secret"
"Dijon énergies";"2018";"C";"212310704";"Abattoirs";"A";"secret";"secret"
"Dijon énergies";"2018";"C";"212310704";"Abattoirs";"X";"secret";"secret"
"Dijon énergies";"2018";"C";"212310704";"Abattoirs";"R";2827;4
"Dijon énergies";"2018";"C";"212310704";"Abattoirs";"T";6007;10
